"x","Status"
2704,"VITAMIN B12"
2705,"VITAMIN B12, SERUM"
2706,"VITAMIN B6, PLASMA"
2707,"VITAMIN D"
2708,"VITAMIN D 25 HYDROXY, SERUM"
2709,"VITAMIN D, 1, 25-DIHYDROXY"
2710,"VITREOUS"
2711,"VLDL"
2712,"VLDL - LIPID LAB"
2713,"VLDL SIZE"
2714,"VLDL TRIGLYCERIDE - LIPID LAB"
2715,"VLDL-C RATIO - LIPID LAB"
2716,"VLDL-C/TOTAL TRIG. RATIO - LIPID LAB"
2717,"VMA"
2718,"VMA (MG/GCR)"
2719,"VMA, UR (MG/L)"
2720,"VMA/T/HVA INTERPRETATION"
2721,"VO2 (L/M) % REF"
2722,"VO2 (L/M) AT"
2723,"VO2 (L/M) BASE"
2724,"VO2 (L/M) PEAK"
2725,"VO2 (ML/KG/MIN) % REF"
2726,"VO2 (ML/KG/MIN) AT"
2727,"VO2 (ML/KG/MIN) BASE"
2728,"VO2 (ML/KG/MIN) PEAK"
2729,"VO2 IDEAL LBM (ML/KG LBM/MIN) - AT"
2730,"VO2 IDEAL LBM (ML/KG LBM/MIN) - PEAK"
2731,"VO2 IDEAL LBM (ML/KG LBM/MIN) - REST"
2732,"VOLUME - GASTRIC"
2733,"VONWILLEBRAND ACTIVITY, PLASMA"
2734,"VONWILLEBRAND ANTIGEN, PLASMA"
2735,"VORICONAZOLE MIC"
2736,"VPA % FREE"
2737,"VRE BY PCR"
2738,"VRE-PCR RESULT"
2739,"VZ FINAL"
2740,"WBC"
2741,"WBC CASTS"
2742,"WBC CLUMPS"
2743,"WBC MORPHOLOGY"
2744,"WBC SYNOVIAL FLUID"
2745,"WBC, ADJUSTED"
2746,"WBC, BODY FLUID"
2747,"WBC, CSF"
2748,"WEED MIX IGE"
2749,"WEEK GEST AGE BASED ON"
2750,"WET MOUNT SALINE, POC"
2751,"WHITE CELL COUNT"
2752,"WHITE CELLS (UR)"
2753,"WITH PRESSURE"
2754,"WORK (WATTS) FOR BIKE - AT"
2755,"WORK (WATTS) FOR BIKE - PEAK"
2756,"WORK LOAD"
2757,"WRIST 2 VIEWS LEFT"
2758,"WRIST 2 VIEWS PA & LAT LT"
2759,"WRIST 2 VIEWS RIGHT"
2760,"WRIST 3 VIEWS BILATERAL"
2761,"WRIST 3 VIEWS LEFT"
2762,"WRIST 3 VIEWS RIGHT"
2763,"WRIST 4+ VIEWS LEFT"
2764,"WRIST 4+ VIEWS RIGHT"
2765,"WRIST, 3 VIEWS"
2766,"WRIST, 4 VIEWS OR MORE"
2767,"X-RAY ABD LTD FEEDING TUBE EVAL PORTABLE"
2768,"X-RAY ABD TUBE OR CATH EVAL W CONTRAST"
2769,"X-RAY ARTHROGRAM SHOULDER RT W/INJECTION"
2770,"X-RAY ASPIRATION OR INJECTION INTERMEDIATE JOINT W/NEEDLE PLCMT"
2771,"X-RAY ASPIRATION OR INJECTION MAJOR JOINT W/NEEDLE PLCMT"
2772,"X-RAY ASPIRATION OR INJECTION SMALL JOINT W/NEEDLE PLCMT"
2773,"X-RAY CYSTOGRAM WITH FLUORO W/INJECTION"
2774,"X-RAY HIP 2 VIEWS LEFT W/ PELVIS 1 VIEW"
2775,"X-RAY HIP 2 VIEWS LEFT W/ PELVIS 1 VIEW, PORTABLE"
2776,"X-RAY HIP 2 VIEWS RIGHT W/ PELVIS 1 VIEW"
2777,"X-RAY KNEE 3 VIEWS RIGHT ORTHO COMBO"
2778,"X-RAY KNEE 4 VIEWS LEFT 3 VIEWS RIGHT ORTHO COMBO"
2779,"X-RAY KNEE 4 VIEWS LEFT ORTHO COMBO"
2780,"X-RAY KNEE 4 VIEWS RIGHT 3 VIEWS LEFT ORTHO COMBO"
2781,"X-RAY KNEE 4 VIEWS RIGHT ORTHO COMBO"
2782,"X-RAY MYELOGRAM LUMBOSACRAL W/INJECTION"
2783,"X-RAY MYELOGRAPHY 2 OR 3 REGIONS SPINAL CANAL W/INJECTION"
2784,"X-RAY PORT ABD 1 VW"
2785,"X-RAY PORT ABD 2 VWS"
2786,"X-RAY PORT ABD WITH ERECT VWS"
2787,"X-RAY PORT CHEST 1 VW"
2788,"X-RAY PORT ELBOW 2 VWS LT"
2789,"X-RAY PORT FEET 2 VWS BILAT"
2790,"X-RAY PORT FEMUR 1 VW LT"
2791,"X-RAY PORT FEMUR 2 VWS BILAT"
2792,"X-RAY PORT FLUOROSCOPY <=1 HOUR"
2793,"X-RAY PORT FOOT 1 VW RT"
2794,"X-RAY PORT FOOT 2 VWS LT"
2795,"X-RAY PORT FOREARM 2 VWS LT"
2796,"X-RAY PORT HEEL 2 VWS LT"
2797,"X-RAY PORT HUMERUS 2 VWS LT"
2798,"X-RAY PORT HUMERUS 2 VWS RT"
2799,"X-RAY PORT PELVIS 1 VW"
2800,"X-RAY PORT SHOULDER 2 VWS LT"
2801,"X-RAY PORT SHOULDER 3+ VWS LT"
2802,"X-RAY PORT SPINE CERVICAL 2 VWS"
2803,"X-RAY PORT WRIST 2 VWS LT"
2804,"X-RAY PORT WRIST 3 VWS LT"
2805,"X-RAY PORTABLE ABD TUBE OR CATH EVAL W CONTRAST"
2806,"X-RAY PORTABLE ABD TUBE OR CATH EVAL W/O CONTRAST"
2807,"X-RAY PORTABLE CHEST PIC LINE CHECK LEFT"
2808,"X-RAY PORTABLE CHEST PIC LINE CHECK RIGHT"
2809,"X-RAY PORTABLE CHEST TUBE OR CATH EVAL X-RAY"
2810,"X-RAY PORTABLE HIP DURING OPERATION LEFT"
2811,"X-RAY PORTABLE SPINE LUMBOSACRAL 2 VIEWS"
2812,"X-RAY PORTABLE TIBIA & FIBULA 2 VIEWS LEFT"
2813,"X-RAY SPINAL TAP & ASPIRATION W/GUIDANCE"
2814,"XRAY CHEST PICC LINE CHECK"
2815,"XRAY PORTABLE CHEST PICC LINE CHECK"
2816,"YEAST - CHH"
2817,"YEAST (UR)"
2818,"YEAST-LIKE CELLS"
2819,"YERSINIA CULTURE"
2820,"YERSINIA ENTEROCOLITICA"
2821,"ZIEHL-NEILSEN SMEAR"
2822,"ZINC"
